단어,개체명 인식,id,Unnamed: 3
시청해,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
주셔서,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
감사합니다,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
??,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
??,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
cc,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
자막,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
설정이,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
불편하신,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
분들은,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
에,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
'cc'버튼을,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
눌러,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
자막,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
사용,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
중지를,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
해주세요.,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
????,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
??좋아요,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
와,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
"구독,",O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
알림설정,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
부탁드려요.??,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
??BGM,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
info,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Track:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
4URA,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
&,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Dianna,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
-,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Butterflies,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Link:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
s://,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
s://,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Song,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Keys,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
of,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Moon,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
-,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Awakening,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Dew,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
https://,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Creative,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Commons,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
?,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
n,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
3,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Unported,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
?,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
CC,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
BY 3.0,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Music,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
promoted,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
by,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
프리뮤직,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Vlog,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Copyright,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Free,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Music,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Link,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Song,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Key,O,y0cP5FmMvzo,
s,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
of,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Moon,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
-,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Warm Memories,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
https://,O,y0cP5FmMvzo,
/,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Creative,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Commons,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
?,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
n,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
3,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Unported,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
?,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
CC,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
BY 3.0,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Music,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
promoted,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
by,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Vlog,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Copyright,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Free,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Music,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Link,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
://,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Song,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:Sad,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Puppy-Thinking,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
of,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
You,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Music,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
provided,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
by,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
브금충전소,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Link,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Song,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Samk,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
#NAME?,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
(feat.,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
keepitinside,O,y0cP5FmMvzo,
),O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
http,O,y0cP5FmMvzo,
s://,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Music,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
promoted,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
by,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
프리뮤직,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Vlog,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Copyright,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Free,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Music,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Link,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Track:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Bloom Line,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
#NAME?,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
(feat.,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
BL? EYES,O,y0cP5FmMvzo,
),O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Link:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
://,O,y0cP5FmMvzo,
youtu.be/5lTy2Yqj630,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
s://,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Dylan Emmet,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
-,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Lose Th,O,y0cP5FmMvzo,
is,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Lose,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
This,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
by,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Dylan Emme,O,y0cP5FmMvzo,
t,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
https://,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Creative,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Commons,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
?,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
n,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
3,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Unported,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
?,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
CC,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
BY 3.0,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Free,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Download,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
/,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Stream:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
/-lose-this,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Music,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
promoted,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
by,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
Audio Library,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
https://,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
:,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
s://,O,y0cP5FmMvzo,
 ,O,y0cP5FmMvzo,
#,O,y0cP5FmMvzo,
화과자,O,y0cP5FmMvzo,
#브이로그#,O,y0cP5FmMvzo,
경주,B_LOC,y0cP5FmMvzo,
#vlog#,O,y0cP5FmMvzo,
애플워치,O,y0cP5FmMvzo,
#전시회,O,y0cP5FmMvzo,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,LOolvy7PCCA,
경주,B_LOC,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
#,O,LOolvy7PCCA,
불국사,B_TOR,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
#,O,LOolvy7PCCA,
석굴암,B_TOR,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
#,O,LOolvy7PCCA,
대릉원,B_TOR,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
#,O,LOolvy7PCCA,
황리단길,B_TOR,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
#,O,LOolvy7PCCA,
동궁과월지,B_TOR,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
#,O,LOolvy7PCCA,
오릉,B_TOR,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
#,O,LOolvy7PCCA,
교촌마을,B_TOR,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
안녕하세요,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
??,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
경주,B_LOC,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
여행을,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
다녀,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
왔어요.~,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
가족,O,LOolvy7PCCA,
들이,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
다,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
같이,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
모이는,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
시간이,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
너무,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
부족하다,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
보니,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
약간,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
소원해진,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
상태여서,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
가족,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
단합의,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
시간을,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
만들었답니다.,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
덕분에,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
힐링의,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
시간이,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
되었어요.~,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
에너지를,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
재충전하고,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
새로운,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
마음,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
다짐도,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
하였구요.,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
이런,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
시간은,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
반드시,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
필요한,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
것,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
같아요.!,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
재밌게,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
봐주시고,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
"구독,좋아요",O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
많이,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
많이,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
부탁드립니다.!!!,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Song,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
:,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
-,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
(,O,LOolvy7PCCA,
),O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Creative,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Commons,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
?,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Attribution 3.0,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Unported,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
?,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
BY 3.0,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Music,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
promoted,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
by,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Vlog,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Copyright,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Free,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Music,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Link,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
:,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
s://,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
"Release""",O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
by,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Josh Woodward,O,LOolvy7PCCA,
.,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Free,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
download:,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
://,O,LOolvy7PCCA,
/,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Music,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
Playlist,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
by,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
//,O,LOolvy7PCCA,
 ,O,LOolvy7PCCA,
http,O,LOolvy7PCCA,
s://,O,LOolvy7PCCA,
.be,O,LOolvy7PCCA,
t=PLbgJEVjXV7O9cZE_e1ve5H3CMyfloYzW8,O,LOolvy7PCCA,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
부모,O,KAjYGWSLJR0,
님,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
신혼때,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
찍었던,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
1992년도,O,KAjYGWSLJR0,
",",O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
엄마,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
동생,O,KAjYGWSLJR0,
을,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
임신했을,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
때,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
여행하며,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
찍었던,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
1997년도,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
사진들을,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
리마인드하며,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
똑같이,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
사진을,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
찍으러,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
경주,B_LOC,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
황리단길,B_TOR,KAjYGWSLJR0,
에,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
짧은,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
여행을,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
다녀왔어요,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
:),O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
//Music//,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
Old Diary,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
-,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
Mewpot,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
Balloon,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
-,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
Lukrembo,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
//,O,KAjYGWSLJR0,
//,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
@yerininz,O,KAjYGWSLJR0,
_,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
@yerinoninst,O,KAjYGWSLJR0,
a,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
//Email//,O,KAjYGWSLJR0,
 ,O,KAjYGWSLJR0,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
사진여행-,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
풍경사진,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
문화재의,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
보고,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
경주,B_LOC,QKVE9AYDhb0,
",",O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
거기서도,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
불국사,B_TOR,QKVE9AYDhb0,
의,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
가을,O,QKVE9AYDhb0,
풍경은,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
정말,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
아름답다.,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
불국사,B_TOR,QKVE9AYDhb0,
의,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
촬영,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
포인트,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
소개와,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
구도,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
잡는,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
법을,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
설명하며,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
사진과,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
영상으로,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
담는다.,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
사진,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
게시.,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
불국사,B_TOR,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
에,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
석굴암,B_TOR,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
가는,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
길에,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
들어서면,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
단풍터널,B_TOR,QKVE9AYDhb0,
이,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
나온다.,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
토함산 단풍터널,B_TOR,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
영상,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
게시.,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
한국어,O,QKVE9AYDhb0,
와,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
영어,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
자막,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
있어요~,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
즐겁게,O,QKVE9AYDhb0,
 ,O,QKVE9AYDhb0,
감상하세요^^,O,QKVE9AYDhb0,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
영상의,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
고독한,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
여행지는,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
바로,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
경주,B_LOC,sZFb_hYIf1c,
입니다.,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
우리나라에서,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
가장,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
아름다운,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
별들을,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
볼,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
수,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
있는,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
곳!,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
경주,B_LOC,sZFb_hYIf1c,
!,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
옛자취를,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
따라,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
대한민국,B_LOC,sZFb_hYIf1c,
의,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
역사를,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
온전히,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
느끼기,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
위하여아무,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
말도,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
없이,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
고독하게,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
다녀왔습니다.,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
고독자,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
"여러분,",O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
고독과,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
좋아요는,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
저희에게,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
큰,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
힘이,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
됩니더?,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
------------------------------------------------------------,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
경주,B_LOC,sZFb_hYIf1c,
설명,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
교촌마을,B_TOR,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
-,O,sZFb_hYIf1c,
 ,O,sZFb_hYIf1c,
씨,O,sZFb_hYIf1c,
